bp_id;age;experience;devision;position;ans_1;ans_2;ans_3_1;yesno_3_1;com_ruk;ans_3_2;yesno_3_2;com_inst;ans_4;ans_5;ans_6;ans_7;ans_8;ans_9;ans_10;ans_11;ans_12_1;ans_12_2;ans_13;ans_14;ans_15;ans_16;ans_17;ans_18;ans_19;ans_20;ans_21;ans_22;ans_23;ans_24;ans_25;ans_26;ans_27;ans_28;ans_29;ans_30_1;ans_30_2;ans_31;ans_32;ans_33;ans_34;ans_35;ans_36;ans_37;ans_38;ans_39;ans_40;ans_41;ans_42;ans_43;ans_44;ans_45;com_nal;ans_46;ans_47;complain
867271;24;2;5;BS;5;5;6;0;0;6;0;0;1;2;1;4;5;1;1;5;6;6;2;2;2;3;2;3;6;6;3;5;6;1;4;1;6;5;6;2;2;6;1;5;3;4;2;0;1;0;0;1;1;0;0;1;Планируют каждый день, сразу после командировки ставят на следующий день рейс, или наоборот, по два дня выходных, два рейса и два следующих дня опять выходные. ;1;0;0 
651529;51;19;4;СБ;3;4;4;0;0;6;0;0;2;3;2;5;5;5;2;5;5;5;5;4;2;3;5;5;4;2;3;2;5;2;5;2;5;5;3;4;2;6;3;5;3;3;5;0;0;0;0;0;1;0;0;1;Планирование 6 дней и один выходной не устраивает.. С ночи ставят в утро рейс! Не согласен. ;0;1;1.Аптечки! Хотелось бы очень перестать носить их на самолёт!!!  2. Очень хотелось бы летать 4 б/пр на всех рейсах!(спасибо, что на коротких теперь 4!) 3. Планирование 6 дней работаешь и 1 день выходной пересмотреть и планировать более разумно..  4.Старшему Бортпроводнику доплата за руководство должна быть выше! 
307503;28;4;1;БП;1;3;4;1;Нет большого опыта в общении с руководством, чтобы адекватно его оценить ;6;0;0;1;1;1;4;5;3;1;3;5;6;4;1;3;1;5;3;6;5;6;2;6;1;3;2;5;6;5;4;1;2;1;3;4;2;3;1;1;0;1;0;1;0;0;0;0;0;0;0
2274985;37;6;1;СБ;4;4;6;0;0;5;0;0;3;2;4;5;5;5;3;3;5;5;5;2;4;4;4;5;4;3;2;2;4;4;4;4;4;4;2;2;2;4;3;4;2;5;4;0;1;0;0;1;1;1;0;1;Рейсы распределяются неравномерно . Кто-то летает хорошие рейсы с хорошим налётом , кто-то летает только короткие рейсы на суперджете на протяжении многих месяцев . Хотелось бы , чтобы руководство следило за распределением рейсов и налёта между СБ. Так как это напрямую влияет на зарплату . Если нет «связей» в планировании , то рейсы хорошие снимаются (система их ставит равномерно) и идёт замена на худшие (меньшие по налету). Хотелось бы решить проблему с планированием , чтобы без оснований они не снимали и на меняли рейсы . И после открытия их в системе OSL их бы уже не трогали . ;0;1;Хотелось бы обратить внимание на планировщиков. Жалоба на них . Как они распределяют налёт и рейсы между СБ (Мск) уже после того , как система распланировала план на месяц . Меняют рейсы на неравноценные. Кто-то летает 4-5 рейсов в месяц , а кто-то 15-17, не имея выходных и времени на отдых и восстановление сил. Кто не знает планировщиков , тот летает не так хорошо . Несправедливое планирование без «связи»(знакомств). 
3318763;35;5;1;СБ;3;5;5;0;0;6;0;0;2;3;2;5;6;4;1;5;5;6;6;4;2;3;5;3;5;2;2;2;6;4;5;4;5;5;2;1;1;5;3;6;3;6;5;0;1;1;0;1;1;1;0;1;Рейсы между сотрудниками планируют не равномерно. У всех разный налёт, также как и рейсы . ;0;0;0 
3252305;19;0;1;БП;4;6;5;0;0;4;0;0;5;6;5;5;6;5;3;5;5;4;5;4;5;5;5;5;3;2;2;2;3;5;5;4;6;1;2;2;2;3;3;5;2;6;5;0;1;1;0;1;1;1;0;1;Хочется побольше рейсов. ;0;0;0 
4225190;42;6;3;СБ;2;3;5;0;0;5;0;0;3;3;1;5;6;4;1;3;5;6;2;3;4;4;5;4;4;4;2;2;3;4;5;5;5;4;3;2;2;4;3;3;3;5;4;0;1;1;0;1;0;0;0;1;Планирование неадекватное и несправедливое. Кто-то летает только МВЛ, хотя имеет допуск на СУ. А кто-то имеет все допуски летает только на СУ. Кто-то летает только ДВ, также имея допуск СУ. Кто-то летает только грузовые рейсы. И у некоторых до сих пор нет допуска на СУ. Почему? ;0;0;0 
3603826;43;5;3;СБ;3;5;5;0;0;6;0;0;5;5;5;5;6;4;2;5;6;6;4;5;5;4;5;6;2;2;2;2;6;5;5;5;5;4;2;1;1;5;4;5;2;5;5;0;1;0;0;1;1;0;1;0;0;1;0;0 
990151;51;20;4;СБ;2;5;6;0;0;6;0;0;1;4;4;5;6;4;1;4;6;6;3;4;4;4;5;5;4;2;2;3;5;3;6;6;6;3;3;3;1;3;3;4;2;6;4;0;0;0;0;1;1;0;0;1;География полетов зациклена на коротких рейсах- преимущественно : Калининград,Москва, Архангельск. Если снимают длинный рейс,то налет не компенсируется. Каждый месяц ,лично у меня, налет мизерный,в то время когда мои коллегу жалуются на переналет🤷 График работы 6/1  После ночного рейса нет выходного( послеполетный отдых не считается)  Планирование безобразное!!! Складывается мнение,что планированием занимаются те люди,которые не понимают трудности и перегрузок этой работы!!!  Есть те направления,в которые лично я не летала уже много лет! Например , Ташкент 🙌 В Женеве не была ни разу. При этом,у меня нет взысканий или каких либо ограничений в работе🙌 Прошу обратить на это внимание!!! ;0;1;Прошу обратить внимание на планирование рейсов,разумный график отдыха,вернуть оптимальный состав КЭ,а так же на предоставление Заказных выходных работникам КЭ
3204557;38;6;1;СБ;1;3;5;0;0;5;0;0;2;1;2;6;4;1;1;1;6;6;1;3;1;1;3;2;4;4;2;4;6;2;4;3;4;6;6;2;2;4;1;3;4;4;2;1;1;0;1;0;0;0;0;1;Необходимо пересмотреть оплату ночных часов. Оплата за пересечение границы по какому поводу? За то что загран паспорт взял. Оплата труда должна быть прозрачной. Система не только лишения надбавок, но и премий. ;1;1;Необходимо пересмотреть оплату ночных часов. Оплата за пересечение границы по какому поводу? За то что загран паспорт взял. Оплата труда должна быть прозрачной. Система не только лишения надбавок, но и премий. 
3881315;23;0;2;БП;5;5;6;0;0;5;0;0;4;4;5;5;6;6;4;6;6;6;5;5;4;5;5;4;1;2;2;1;2;4;5;5;6;2;2;1;1;2;4;6;1;6;5;0;1;1;0;1;0;1;0;0;0;0;0;0 
3762267;31;4;ЕКБ;БП;2;3;3;0;0;4;0;0;2;2;2;4;5;3;2;3;3;5;1;2;2;4;3;4;5;5;2;3;5;2;4;1;4;5;3;4;1;5;2;2;3;4;2;3;1;0;0;0;0;0;0;1;То густо, то пусто ;1;0;0
3517032;36;14;5;БП;3;5;3;0;0;6;1;Полюдова Наталья,исключительно грамотный специалист.Помогает,обьясняет.Всегда корректна.Имеет и часто полагается на субъективную точку зрения,но тем не менее,ее профессионализму можно позавидовать. Компетентна во многих вопросах. ;3;3;3;4;6;4;2;3;5;5;3;4;3;3;4;5;4;3;3;4;4;4;4;4;3;5;4;3;3;4;3;2;4;4;4;0;1;0;0;0;1;0;0;1;Очень много ночных рейсов.очень много. Не грамотно распределено время отдыха между рейсами.с ночного прилетаешь,доезжаешь до дома.спишь встаёшь моешься и на ранний вылет или утренний рейс.полностью разбит человек после ночной смены..не все могут выполнять столько ночных в месяц. Записаться к врачу нет возможности,времени на детей нет. ;1;1;-Упростить приём передачу документов борт цех(документы под копировальную бумагу сделать ) -пересмотреть торговлю на борту.писанины много,отвественности тоже.платят ноль. -после перерывов в работе/декретов и тд ставить хороший инструкторский полёт,чтоб вводить человека достойно,а не Архангельски и Мурмански . -пересмотреть планирование действительно много ночных рейсов и неграмотное планирование. -перестать летать мин составом.а то что для обеспечения технологической карты хватает мин состава мы все знаем.только вот на безопасность полёта не хватает сотрудников . 
3424308;41;6;1;БП;3;4;4;0;0;6;0;0;1;2;4;6;5;3;3;4;5;6;3;3;3;4;5;5;3;3;5;3;4;4;6;3;5;4;3;3;1;2;3;4;3;5;3;0;0;1;0;1;1;0;0;0;0;0;0;0
45796;21;0;4;БП;6;6;6;0;0;6;0;0;6;6;4;6;6;6;6;6;6;6;6;6;1;4;6;6;1;2;1;2;2;5;6;5;6;2;2;2;2;2;5;6;1;6;5;0;0;1;0;1;0;0;0;0;0;0;0;0
1773885;32;6;3;БП;1;5;6;1;Начальник 3 отделения решает вопросы незамедлительно, получаю обратную связь ;6;1;Не один вопрос не оставил без внимания, оперативно отвечает, вопросы разрешает ;1;1;2;5;6;4;2;5;6;6;1;1;3;6;4;6;5;3;1;2;6;5;6;5;5;6;2;1;2;2;1;5;3;5;5;0;0;0;0;0;0;0;0;0;0;0;1;Если не повысить зарплату, опять будет волна увольнений и некому будет летать, а здоровье потом не восстановить после переналета и отсутствия хоть одного выходного между рейсами на дальний восток
344630;22;2;1;БП;3;6;5;0;0;6;0;0;4;4;3;4;5;5;2;6;6;6;3;4;2;5;5;2;3;2;2;2;4;4;4;2;5;4;3;1;2;2;4;3;3;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0 
4649534;24;3;1;BS;5;2;5;0;0;5;0;0;1;5;3;2;2;3;1;4;5;5;2;2;2;2;3;5;5;5;1;5;6;1;2;2;1;5;6;1;2;4;2;3;5;2;5;1;1;0;0;0;0;1;0;1;Планирование не планирует супружеские пары вместе. ;1;0;0 
4061894;45;20;5;ИПБ;3;3;5;0;0;6;0;0;1;5;3;5;5;4;1;5;6;5;0;5;4;4;4;6;3;4;1;3;5;4;5;5;5;4;2;2;2;3;5;4;2;4;5;0;1;0;0;0;1;1;0;1;Налет среди бортпроводников распределён неравномерно. Не в смысле часы налёта, а рейсы, типы и направления. Одни летают только на больших самолетах чартерными рейсами. У других 5 командировок ежемесячно. У кого то только ночные рейсы. Кого то планируют только утренними. И эту систему очень трудно сломать. Нет равномерного распределения. В первую неделю 30 часов, в следующую 10. ;1;0;0
